url,min,max,Listing_Count,Max_Pages,guide_id,Page,Result,search_id,Notes
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=17,10000,10649.0,5786,24,19,17,complete,374,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=18,10000,10649.0,5786,24,19,18,complete,384,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=19,10000,10649.0,5786,24,19,19,complete,385,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=2,10000,10649.0,5786,24,19,2,complete,382,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=20,10000,10649.0,5786,24,19,20,complete,369,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=21,10000,10649.0,5786,24,19,21,complete,367,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=22,10000,10649.0,5786,24,19,22,complete,365,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=23,10000,10649.0,5786,24,19,23,complete,373,no matches message
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=24,10000,10649.0,5786,24,19,24,complete,377,no matches message
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=3,10000,10649.0,5786,24,19,3,complete,379,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=4,10000,10649.0,5786,24,19,4,complete,378,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=5,10000,10649.0,5786,24,19,5,complete,381,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=6,10000,10649.0,5786,24,19,6,complete,383,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=7,10000,10649.0,5786,24,19,7,complete,380,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=8,10000,10649.0,5786,24,19,8,complete,363,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10000&list_price_max=10649&page=9,10000,10649.0,5786,24,19,9,complete,370,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=1,10650,10990.0,5980,24,20,1,complete,395,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=10,10650,10990.0,5980,24,20,10,complete,403,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=11,10650,10990.0,5980,24,20,11,complete,394,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=12,10650,10990.0,5980,24,20,12,complete,407,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=13,10650,10990.0,5980,24,20,13,complete,392,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=14,10650,10990.0,5980,24,20,14,complete,400,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=15,10650,10990.0,5980,24,20,15,complete,405,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=16,10650,10990.0,5980,24,20,16,complete,406,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=17,10650,10990.0,5980,24,20,17,complete,396,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=18,10650,10990.0,5980,24,20,18,complete,408,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=19,10650,10990.0,5980,24,20,19,complete,402,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=2,10650,10990.0,5980,24,20,2,complete,387,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=20,10650,10990.0,5980,24,20,20,complete,398,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=21,10650,10990.0,5980,24,20,21,complete,388,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=22,10650,10990.0,5980,24,20,22,complete,404,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=23,10650,10990.0,5980,24,20,23,complete,399,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=24,10650,10990.0,5980,24,20,24,complete,391,no matches message
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=3,10650,10990.0,5980,24,20,3,complete,386,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=4,10650,10990.0,5980,24,20,4,complete,397,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=5,10650,10990.0,5980,24,20,5,complete,401,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=6,10650,10990.0,5980,24,20,6,complete,390,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=7,10650,10990.0,5980,24,20,7,complete,393,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=8,10650,10990.0,5980,24,20,8,complete,389,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10650&list_price_max=10990&page=9,10650,10990.0,5980,24,20,9,complete,409,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=1,10991,10999.0,5542,23,21,1,complete,412,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=10,10991,10999.0,5542,23,21,10,complete,422,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=11,10991,10999.0,5542,23,21,11,complete,426,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=12,10991,10999.0,5542,23,21,12,complete,431,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=13,10991,10999.0,5542,23,21,13,complete,423,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=14,10991,10999.0,5542,23,21,14,complete,424,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=15,10991,10999.0,5542,23,21,15,complete,428,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=16,10991,10999.0,5542,23,21,16,complete,418,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=17,10991,10999.0,5542,23,21,17,complete,421,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=18,10991,10999.0,5542,23,21,18,complete,430,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=19,10991,10999.0,5542,23,21,19,complete,427,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=2,10991,10999.0,5542,23,21,2,complete,417,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=20,10991,10999.0,5542,23,21,20,complete,410,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=21,10991,10999.0,5542,23,21,21,complete,419,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=22,10991,10999.0,5542,23,21,22,complete,414,no matches message
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=23,10991,10999.0,5542,23,21,23,complete,429,no matches message
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=3,10991,10999.0,5542,23,21,3,complete,415,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=4,10991,10999.0,5542,23,21,4,complete,416,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=5,10991,10999.0,5542,23,21,5,complete,411,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=6,10991,10999.0,5542,23,21,6,complete,413,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=7,10991,10999.0,5542,23,21,7,complete,432,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=8,10991,10999.0,5542,23,21,8,complete,420,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=10991&list_price_max=10999&page=9,10991,10999.0,5542,23,21,9,complete,425,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=1,11000,11594.0,5922,24,22,1,complete,448,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=10,11000,11594.0,5922,24,22,10,complete,433,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=11,11000,11594.0,5922,24,22,11,complete,454,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=12,11000,11594.0,5922,24,22,12,complete,456,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=13,11000,11594.0,5922,24,22,13,complete,445,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=14,11000,11594.0,5922,24,22,14,complete,447,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=15,11000,11594.0,5922,24,22,15,complete,443,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=16,11000,11594.0,5922,24,22,16,complete,444,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=17,11000,11594.0,5922,24,22,17,complete,440,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=18,11000,11594.0,5922,24,22,18,complete,449,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=19,11000,11594.0,5922,24,22,19,complete,451,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=2,11000,11594.0,5922,24,22,2,complete,450,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=20,11000,11594.0,5922,24,22,20,complete,452,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=21,11000,11594.0,5922,24,22,21,complete,455,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=22,11000,11594.0,5922,24,22,22,complete,437,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=23,11000,11594.0,5922,24,22,23,complete,442,no matches message
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=24,11000,11594.0,5922,24,22,24,complete,438,no matches message
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=3,11000,11594.0,5922,24,22,3,complete,435,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=4,11000,11594.0,5922,24,22,4,complete,446,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=5,11000,11594.0,5922,24,22,5,complete,434,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=6,11000,11594.0,5922,24,22,6,complete,436,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=7,11000,11594.0,5922,24,22,7,complete,453,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=8,11000,11594.0,5922,24,22,8,complete,439,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=11000&list_price_max=11594&page=9,11000,11594.0,5922,24,22,9,complete,441,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=1,110000,144999.0,5840,24,480,1,complete,7629,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=10,110000,144999.0,5840,24,480,10,complete,7614,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=11,110000,144999.0,5840,24,480,11,complete,7610,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=12,110000,144999.0,5840,24,480,12,complete,7631,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=13,110000,144999.0,5840,24,480,13,complete,7628,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=14,110000,144999.0,5840,24,480,14,complete,7618,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=15,110000,144999.0,5840,24,480,15,complete,7627,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=16,110000,144999.0,5840,24,480,16,complete,7620,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=17,110000,144999.0,5840,24,480,17,complete,7611,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=18,110000,144999.0,5840,24,480,18,complete,7612,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=19,110000,144999.0,5840,24,480,19,complete,7616,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=2,110000,144999.0,5840,24,480,2,complete,7617,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=20,110000,144999.0,5840,24,480,20,complete,7624,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=21,110000,144999.0,5840,24,480,21,complete,7619,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=22,110000,144999.0,5840,24,480,22,complete,7622,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=23,110000,144999.0,5840,24,480,23,complete,7632,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=24,110000,144999.0,5840,24,480,24,complete,7609,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=3,110000,144999.0,5840,24,480,3,complete,7630,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=4,110000,144999.0,5840,24,480,4,complete,7621,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=5,110000,144999.0,5840,24,480,5,complete,7626,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=6,110000,144999.0,5840,24,480,6,complete,7623,
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=110000&list_price_max=144999&page=7,110000,144999.0,5840,24,480,7,complete,7625,
